Time,ID,AccX,AccY,AccZ,Behaviour
14:44:18,F1,0.0695801,-0.403564,-0.867676,Rest
14:44:18,F1,0.0695801,-0.403564,-0.879639,Rest
14:44:18,F1,0.0576172,-0.403564,-0.891602,Rest
14:44:18,F1,0.0456543,-0.403564,-0.867676,Rest
14:44:18,F1,0.081543,-0.403564,-0.867676,Rest
14:44:18,F1,0.0695801,-0.367676,-0.867676,Rest
14:44:18,F1,0.0695801,-0.379639,-0.84375,Rest
14:44:18,F1,0.0456543,-0.379639,-0.867676,Rest
14:44:18,F1,0.081543,-0.403564,-0.867676,Rest
14:44:18,F1,0.081543,-0.415771,-0.855713,Rest
14:44:18,F1,0.0695801,-0.403564,-0.855713,Rest
14:44:18,F1,0.0456543,-0.403564,-0.867676,Rest
14:44:18,F1,0.0336914,-0.403564,-0.831787,Rest
14:44:18,F1,0.00976562,-0.403564,-0.867676,Rest
14:44:18,F1,0.0456543,-0.415771,-0.879639,Rest
14:44:18,F1,0.0576172,-0.403564,-0.903564,Rest
14:44:18,F1,0.081543,-0.403564,-0.891602,Rest
14:44:18,F1,0.09375,-0.391602,-0.867676,Rest
14:44:18,F1,0.105713,-0.391602,-0.831787,Rest
14:44:18,F1,0.081543,-0.391602,-0.84375,Rest
14:44:18,F1,0.0695801,-0.391602,-0.867676,Rest
14:44:18,F1,0.0576172,-0.391602,-0.903564,Rest
14:44:18,F1,0.0695801,-0.367676,-0.939697,Rest
14:44:18,F1,0.081543,-0.403564,-0.855713,Rest
14:44:18,F1,0.081543,-0.391602,-0.867676,Rest
14:44:18,F1,0.09375,-0.403564,-0.879639,Rest
14:44:18,F1,0.081543,-0.391602,-0.891602,Rest
14:44:19,F1,0.09375,-0.379639,-0.879639,Rest
14:44:19,F1,0.081543,-0.391602,-0.867676,Rest
14:44:19,F1,0.0695801,-0.391602,-0.867676,Rest
14:44:19,F1,0.0695801,-0.415771,-0.903564,Rest
14:44:19,F1,0.09375,-0.403564,-0.903564,Rest
14:44:19,F1,0.081543,-0.367676,-0.891602,Rest
14:44:19,F1,0.0576172,-0.415771,-0.891602,Rest
14:44:19,F1,0.0456543,-0.403564,-0.867676,Rest
14:44:19,F1,0.0576172,-0.403564,-0.867676,Rest
14:44:19,F1,0.0217285,-0.403564,-0.855713,Rest
14:44:19,F1,0.0695801,-0.403564,-0.891602,Rest
14:44:19,F1,0.0576172,-0.403564,-0.891602,Rest
14:44:19,F1,0.0576172,-0.403564,-0.879639,Rest
14:44:19,F1,0.0456543,-0.391602,-0.867676,Rest
14:44:19,F1,0.081543,-0.391602,-0.855713,Rest
14:44:19,F1,0.0695801,-0.391602,-0.891602,Rest
14:44:19,F1,0.0336914,-0.403564,-0.891602,Rest
14:44:19,F1,0.0456543,-0.403564,-0.855713,Rest
14:44:19,F1,0.0695801,-0.403564,-0.867676,Rest
14:44:19,F1,0.0456543,-0.403564,-0.855713,Rest
14:44:19,F1,0.00976562,-0.403564,-0.84375,Rest
14:44:19,F1,0.0456543,-0.427734,-0.879639,Rest
14:44:19,F1,0.081543,-0.439697,-0.879639,Rest
14:44:19,F1,0.09375,-0.415771,-0.891602,Rest
14:44:19,F1,0.0576172,-0.415771,-0.903564,Rest
14:44:19,F1,0.0456543,-0.403564,-0.903564,Rest
14:44:19,F1,0.0576172,-0.427734,-0.867676,Rest
14:44:19,F1,0.0695801,-0.415771,-0.867676,Rest
14:44:19,F1,0.081543,-0.403564,-0.879639,Rest
14:44:19,F1,0.0695801,-0.415771,-0.84375,Rest
14:44:19,F1,0.081543,-0.427734,-0.879639,Rest
14:44:19,F1,0.0695801,-0.403564,-0.855713,Rest
14:44:19,F1,0.0456543,-0.415771,-0.879639,Rest
14:44:19,F1,0.0576172,-0.403564,-0.879639,Rest
14:44:19,F1,0.0456543,-0.415771,-0.891602,Rest
14:44:19,F1,0.081543,-0.367676,-0.867676,Rest
14:44:19,F1,0.0695801,-0.391602,-0.879639,Rest
14:44:19,F1,0.0576172,-0.391602,-0.915771,Rest
14:44:19,F1,0.0576172,-0.379639,-0.891602,Rest
14:44:19,F1,0.0695801,-0.415771,-0.915771,Rest
14:44:20,F1,0.0576172,-0.403564,-0.891602,Rest
14:44:20,F1,0.0456543,-0.379639,-0.891602,Rest
14:44:20,F1,0.0576172,-0.379639,-0.891602,Rest
14:44:20,F1,0.0336914,-0.415771,-0.867676,Rest
14:44:20,F1,0.0456543,-0.403564,-0.831787,Rest
14:44:20,F1,0.00976562,-0.427734,-0.879639,Rest
14:44:20,F1,0.0336914,-0.403564,-0.915771,Rest
14:44:20,F1,0.0576172,-0.403564,-0.891602,Rest
14:44:20,F1,0.0576172,-0.439697,-0.891602,Rest
14:44:20,F1,0.0576172,-0.427734,-0.879639,Rest
14:44:20,F1,0.0576172,-0.45166,-0.927734,Rest
14:44:20,F1,0.0217285,-0.439697,-0.891602,Rest
14:44:20,F1,0.0576172,-0.439697,-0.891602,Rest
14:44:20,F1,0.0695801,-0.403564,-0.855713,Rest
14:44:20,F1,0.0336914,-0.427734,-0.855713,Rest
14:44:20,F1,0.0336914,-0.439697,-0.879639,Rest
14:44:20,F1,0.0456543,-0.427734,-0.879639,Rest
14:44:20,F1,0.0695801,-0.427734,-0.867676,Rest
14:44:20,F1,0.0695801,-0.415771,-0.903564,Rest
14:44:20,F1,0.0695801,-0.403564,-0.879639,Rest
14:44:20,F1,0.0456543,-0.403564,-0.915771,Rest
14:44:20,F1,0.0456543,-0.45166,-0.915771,Rest
14:44:20,F1,0.0217285,-0.415771,-0.915771,Rest
14:44:20,F1,0.0336914,-0.403564,-0.903564,Rest
14:44:20,F1,0.0217285,-0.415771,-0.855713,Rest
14:44:20,F1,0.0336914,-0.403564,-0.867676,Rest
14:44:20,F1,0.0336914,-0.439697,-0.867676,Rest
14:44:20,F1,0.081543,-0.415771,-0.855713,Rest
14:44:20,F1,0.0456543,-0.403564,-0.867676,Rest
14:44:20,F1,0.0217285,-0.391602,-0.84375,Rest
14:44:20,F1,0.0576172,-0.403564,-0.831787,Rest
14:44:20,F1,0.0336914,-0.415771,-0.855713,Rest
14:44:20,F1,0.0456543,-0.403564,-0.831787,Rest
14:44:20,F1,0.0456543,-0.415771,-0.855713,Rest
14:44:20,F1,0.0456543,-0.391602,-0.867676,Rest
14:44:20,F1,0.0576172,-0.403564,-0.867676,Rest
14:44:20,F1,0.0695801,-0.403564,-0.867676,Rest
14:44:20,F1,0.0456543,-0.415771,-0.867676,Rest
14:44:20,F1,0.00976562,-0.403564,-0.891602,Rest
14:44:20,F1,0.00976562,-0.415771,-0.879639,Rest
14:44:21,F1,-0.00195312,-0.427734,-0.903564,Rest
14:44:21,F1,0.0217285,-0.391602,-0.891602,Rest
14:44:21,F1,0.0576172,-0.427734,-0.855713,Rest
14:44:21,F1,0.0695801,-0.391602,-0.84375,Rest
14:44:21,F1,0.0576172,-0.391602,-0.855713,Rest
14:44:21,F1,0.00976562,-0.367676,-0.855713,Rest
14:44:21,F1,0.00976562,-0.415771,-0.891602,Rest
14:44:21,F1,-0.013916,-0.415771,-0.879639,Rest
14:44:21,F1,-0.013916,-0.403564,-0.891602,Rest
14:44:21,F1,0.0336914,-0.415771,-0.867676,Rest
14:44:21,F1,0.00976562,-0.403564,-0.879639,Rest
14:44:21,F1,-0.013916,-0.403564,-0.927734,Rest
14:44:21,F1,-0.00195312,-0.415771,-0.903564,Rest
14:44:21,F1,0.0336914,-0.427734,-0.891602,Rest
14:44:21,F1,0.0456543,-0.415771,-0.903564,Rest
14:44:21,F1,0.0456543,-0.427734,-0.903564,Rest
14:44:21,F1,0.0695801,-0.427734,-0.879639,Rest
14:44:21,F1,0.0336914,-0.427734,-0.879639,Rest
14:44:21,F1,-0.00195312,-0.463623,-0.903564,Rest
14:44:21,F1,0.0336914,-0.487549,-0.927734,Rest
14:44:21,F1,-0.0859375,-0.535645,-0.95166,Rest
14:44:21,F1,-0.133789,-0.523682,-0.84375,Rest
14:44:21,F1,-0.121826,-0.499756,-0.831787,Rest
14:44:21,F1,0.00976562,-0.45166,-0.81958,Rest
14:44:21,F1,0.0576172,-0.415771,-0.795654,Rest
14:44:21,F1,-0.013916,-0.427734,-0.795654,Rest
14:44:21,F1,-0.0378418,-0.487549,-0.81958,Rest
14:44:21,F1,-0.0979004,-0.499756,-0.795654,Rest
14:44:21,F1,-0.0859375,-0.511719,-0.795654,Rest
14:44:21,F1,-0.0859375,-0.487549,-0.795654,Rest
14:44:21,F1,-0.0859375,-0.511719,-0.807617,Rest
14:44:21,F1,-0.0859375,-0.511719,-0.81958,Rest
14:44:21,F1,-0.0979004,-0.499756,-0.81958,Rest
14:44:21,F1,-0.0378418,-0.499756,-0.807617,Rest
14:44:21,F1,-0.0617676,-0.499756,-0.807617,Rest
14:44:21,F1,-0.0739746,-0.475586,-0.807617,Rest
14:44:21,F1,-0.0739746,-0.499756,-0.831787,Rest
14:44:21,F1,-0.0617676,-0.547607,-0.81958,Rest
14:44:21,F1,-0.0617676,-0.535645,-0.807617,Rest
14:44:21,F1,-0.0859375,-0.511719,-0.84375,Rest
14:44:22,F1,-0.0979004,-0.487549,-0.831787,Rest
14:44:22,F1,-0.0617676,-0.499756,-0.81958,Rest
14:44:22,F1,-0.109863,-0.511719,-0.84375,Rest
14:44:22,F1,-0.0739746,-0.535645,-0.867676,Rest
14:44:22,F1,-0.0617676,-0.535645,-0.81958,Rest
14:44:22,F1,-0.0739746,-0.535645,-0.84375,Rest
14:44:22,F1,-0.0739746,-0.547607,-0.831787,Rest
14:44:22,F1,-0.0498047,-0.535645,-0.84375,Rest
14:44:22,F1,-0.0617676,-0.535645,-0.855713,Rest
14:44:22,F1,-0.0498047,-0.511719,-0.855713,Rest
14:44:22,F1,-0.0498047,-0.511719,-0.84375,Rest
14:44:22,F1,-0.0378418,-0.499756,-0.807617,Rest
14:44:22,F1,-0.0859375,-0.499756,-0.795654,Rest
14:44:22,F1,-0.0859375,-0.535645,-0.807617,Rest
14:44:22,F1,-0.0859375,-0.535645,-0.807617,Rest
14:44:22,F1,-0.0739746,-0.535645,-0.831787,Rest
14:44:22,F1,-0.013916,-0.535645,-0.891602,Rest
14:44:22,F1,-0.013916,-0.55957,-0.879639,Rest
14:44:22,F1,-0.013916,-0.547607,-0.84375,Rest
14:44:22,F1,-0.0378418,-0.571533,-0.81958,Rest
14:44:22,F1,0.0576172,-0.499756,-0.771729,Rest
14:44:22,F1,0.0576172,-0.511719,-0.783691,Rest
14:44:22,F1,0.0695801,-0.523682,-0.807617,Rest
14:44:22,F1,0.09375,-0.547607,-0.81958,Rest
14:44:22,F1,0.0695801,-0.55957,-0.807617,Rest
14:44:22,F1,0.09375,-0.535645,-0.807617,Rest
14:44:22,F1,0.105713,-0.511719,-0.783691,Rest
14:44:22,F1,0.0695801,-0.55957,-0.81958,Rest
14:44:22,F1,0.09375,-0.55957,-0.807617,Rest
14:44:22,F1,0.105713,-0.55957,-0.831787,Rest
14:44:22,F1,0.105713,-0.55957,-0.831787,Rest
14:44:22,F1,0.09375,-0.547607,-0.795654,Rest
14:44:22,F1,0.105713,-0.55957,-0.795654,Rest
14:44:22,F1,0.09375,-0.55957,-0.795654,Rest
14:44:22,F1,0.105713,-0.571533,-0.807617,Rest
14:44:22,F1,0.09375,-0.55957,-0.795654,Rest
14:44:22,F1,0.09375,-0.535645,-0.795654,Rest
14:44:22,F1,0.09375,-0.511719,-0.783691,Rest
14:44:22,F1,0.09375,-0.55957,-0.807617,Rest
14:44:23,F1,0.09375,-0.58374,-0.807617,Rest
14:44:23,F1,0.09375,-0.58374,-0.81958,Rest
14:44:23,F1,0.117676,-0.535645,-0.81958,Rest
14:44:23,F1,0.09375,-0.58374,-0.807617,Rest
14:44:23,F1,0.09375,-0.58374,-0.81958,Rest
14:44:23,F1,0.081543,-0.55957,-0.84375,Rest
14:44:23,F1,0.105713,-0.547607,-0.81958,Rest
14:44:23,F1,0.09375,-0.511719,-0.783691,Rest
14:44:23,F1,0.105713,-0.535645,-0.795654,Rest
14:44:23,F1,0.105713,-0.547607,-0.81958,Rest
14:44:23,F1,0.09375,-0.547607,-0.807617,Rest
14:44:23,F1,0.09375,-0.55957,-0.807617,Rest
14:44:23,F1,0.09375,-0.547607,-0.81958,Rest
14:44:23,F1,0.105713,-0.535645,-0.795654,Rest
14:44:23,F1,0.09375,-0.55957,-0.795654,Rest
14:44:23,F1,0.09375,-0.55957,-0.783691,Rest
14:44:23,F1,0.09375,-0.547607,-0.81958,Rest
14:44:23,F1,0.105713,-0.547607,-0.771729,Rest
14:44:23,F1,0.09375,-0.55957,-0.783691,Rest
14:44:23,F1,0.105713,-0.55957,-0.783691,Rest
14:44:23,F1,0.081543,-0.571533,-0.807617,Rest
14:44:23,F1,0.09375,-0.547607,-0.81958,Rest
14:44:23,F1,0.081543,-0.55957,-0.831787,Rest
14:44:23,F1,0.0695801,-0.523682,-0.81958,Rest
14:44:23,F1,0.081543,-0.523682,-0.807617,Rest
14:44:23,F1,0.081543,-0.55957,-0.81958,Rest
14:44:23,F1,0.09375,-0.547607,-0.807617,Rest
14:44:23,F1,0.09375,-0.55957,-0.807617,Rest
14:44:23,F1,0.09375,-0.571533,-0.807617,Rest
14:44:23,F1,0.105713,-0.547607,-0.831787,Rest
14:44:23,F1,0.09375,-0.535645,-0.81958,Rest
14:44:23,F1,0.0695801,-0.55957,-0.807617,Rest
14:44:23,F1,0.09375,-0.571533,-0.81958,Rest
14:44:23,F1,0.09375,-0.55957,-0.795654,Rest
14:44:23,F1,0.081543,-0.571533,-0.783691,Rest
14:44:23,F1,0.081543,-0.55957,-0.807617,Rest
14:44:23,F1,0.0695801,-0.535645,-0.807617,Rest
14:44:23,F1,0.0695801,-0.511719,-0.807617,Rest
14:44:23,F1,0.09375,-0.511719,-0.795654,Rest
14:44:23,F1,0.081543,-0.535645,-0.795654,Rest
14:44:24,F1,0.081543,-0.547607,-0.831787,Rest
14:44:24,F1,0.09375,-0.55957,-0.81958,Rest
14:44:24,F1,0.105713,-0.511719,-0.771729,Rest
14:44:24,F1,0.105713,-0.547607,-0.771729,Rest
14:44:24,F1,0.09375,-0.571533,-0.771729,Rest
14:44:24,F1,0.09375,-0.571533,-0.795654,Rest
14:44:24,F1,0.09375,-0.58374,-0.795654,Rest
14:44:24,F1,0.105713,-0.55957,-0.795654,Rest
14:44:24,F1,0.0695801,-0.55957,-0.807617,Rest
14:44:24,F1,0.081543,-0.547607,-0.807617,Rest
14:44:24,F1,0.081543,-0.58374,-0.783691,Rest
14:44:24,F1,0.081543,-0.547607,-0.81958,Rest
14:44:24,F1,0.0695801,-0.55957,-0.807617,Rest
14:44:24,F1,0.105713,-0.571533,-0.783691,Rest
14:44:24,F1,0.09375,-0.571533,-0.783691,Rest
14:44:24,F1,0.105713,-0.595703,-0.783691,Rest
14:44:24,F1,0.105713,-0.595703,-0.795654,Rest
14:44:24,F1,0.0576172,-0.58374,-0.771729,Rest
14:44:24,F1,0.081543,-0.55957,-0.759766,Rest
14:44:24,F1,0.0695801,-0.571533,-0.759766,Rest
14:44:24,F1,0.105713,-0.571533,-0.783691,Rest
14:44:24,F1,0.0576172,-0.55957,-0.807617,Rest
14:44:24,F1,0.081543,-0.55957,-0.807617,Rest
14:44:24,F1,0.0695801,-0.595703,-0.795654,Rest
14:44:24,F1,0.105713,-0.58374,-0.795654,Rest
14:44:24,F1,0.09375,-0.535645,-0.783691,Rest
14:44:24,F1,0.09375,-0.547607,-0.795654,Rest
14:44:24,F1,0.117676,-0.55957,-0.795654,Rest
14:44:24,F1,0.117676,-0.55957,-0.783691,Rest
14:44:24,F1,0.117676,-0.571533,-0.795654,Rest
14:44:24,F1,0.117676,-0.58374,-0.771729,Rest
14:44:24,F1,0.09375,-0.58374,-0.771729,Rest
14:44:24,F1,0.09375,-0.571533,-0.795654,Rest
14:44:24,F1,0.117676,-0.55957,-0.795654,Rest
14:44:24,F1,0.105713,-0.55957,-0.807617,Rest
14:44:24,F1,0.105713,-0.55957,-0.807617,Rest
14:44:24,F1,0.0456543,-0.571533,-0.81958,Rest
14:44:24,F1,0.0695801,-0.55957,-0.807617,Rest
14:44:24,F1,0.09375,-0.547607,-0.807617,Rest
14:44:24,F1,0.105713,-0.55957,-0.795654,Rest
14:44:25,F1,0.105713,-0.523682,-0.783691,Rest
14:44:25,F1,0.105713,-0.55957,-0.795654,Rest
14:44:25,F1,0.09375,-0.571533,-0.783691,Rest
14:44:25,F1,0.09375,-0.55957,-0.771729,Rest
14:44:25,F1,0.105713,-0.55957,-0.795654,Rest
14:44:25,F1,0.105713,-0.571533,-0.783691,Rest
14:44:25,F1,0.09375,-0.55957,-0.783691,Rest
14:44:25,F1,0.09375,-0.55957,-0.81958,Rest
14:44:25,F1,0.105713,-0.55957,-0.795654,Rest
14:44:25,F1,0.09375,-0.547607,-0.795654,Rest
14:44:25,F1,0.09375,-0.55957,-0.807617,Rest
14:44:25,F1,0.09375,-0.547607,-0.807617,Rest
14:44:25,F1,0.105713,-0.523682,-0.795654,Rest
14:44:25,F1,0.0695801,-0.571533,-0.81958,Rest
14:44:25,F1,0.0695801,-0.58374,-0.807617,Rest
14:44:25,F1,0.0576172,-0.595703,-0.795654,Rest
14:44:25,F1,0.0695801,-0.595703,-0.795654,Rest
14:44:25,F1,0.0576172,-0.547607,-0.795654,Rest
14:44:25,F1,0.081543,-0.607666,-0.783691,Rest
14:44:25,F1,0.09375,-0.607666,-0.807617,Rest
14:44:25,F1,0.117676,-0.547607,-0.783691,Rest
14:44:25,F1,0.105713,-0.523682,-0.759766,Rest
14:44:25,F1,0.105713,-0.55957,-0.795654,Rest
14:44:25,F1,0.105713,-0.55957,-0.795654,Rest
14:44:25,F1,0.129639,-0.55957,-0.783691,Rest
14:44:25,F1,0.105713,-0.55957,-0.783691,Rest
14:44:25,F1,0.09375,-0.571533,-0.831787,Rest
14:44:25,F1,0.117676,-0.571533,-0.855713,Rest
14:44:25,F1,0.117676,-0.58374,-0.831787,Rest
14:44:25,F1,0.09375,-0.55957,-0.783691,Rest
14:44:25,F1,0.0456543,-0.475586,-0.759766,Rest
14:44:25,F1,0.081543,-0.523682,-0.795654,Rest
14:44:25,F1,0.09375,-0.55957,-0.759766,Rest
14:44:25,F1,0.105713,-0.55957,-0.771729,Rest
14:44:25,F1,0.09375,-0.571533,-0.783691,Rest
14:44:25,F1,0.09375,-0.58374,-0.795654,Rest
14:44:25,F1,0.0695801,-0.58374,-0.807617,Rest
14:44:25,F1,0.09375,-0.607666,-0.867676,Rest
14:44:25,F1,0.09375,-0.643555,-0.855713,Rest
14:44:25,F1,0.129639,-0.607666,-0.84375,Rest
14:44:26,F1,0.105713,-0.595703,-0.795654,Rest
14:44:26,F1,0.105713,-0.475586,-0.687744,Rest
14:44:26,F1,0.105713,-0.463623,-0.687744,Rest
14:44:26,F1,0.105713,-0.523682,-0.699707,Rest
14:44:26,F1,0.105713,-0.571533,-0.735596,Rest
14:44:26,F1,0.105713,-0.643555,-0.759766,Rest
14:44:26,F1,0.105713,-0.619629,-0.759766,Rest
14:44:26,F1,0.117676,-0.619629,-0.759766,Rest
14:44:26,F1,0.117676,-0.655762,-0.747559,Rest
14:44:26,F1,0.105713,-0.631592,-0.699707,Rest
14:44:26,F1,0.081543,-0.607666,-0.663574,Rest
14:44:26,F1,0.081543,-0.595703,-0.663574,Rest
14:44:26,F1,0.081543,-0.58374,-0.663574,Rest
14:44:26,F1,0.081543,-0.58374,-0.675781,Rest
14:44:26,F1,0.09375,-0.619629,-0.699707,Rest
14:44:26,F1,0.105713,-0.619629,-0.687744,Rest
14:44:26,F1,0.105713,-0.655762,-0.699707,Rest
14:44:26,F1,0.117676,-0.631592,-0.675781,Rest
14:44:26,F1,0.117676,-0.607666,-0.71167,Rest
14:44:26,F1,0.105713,-0.631592,-0.723633,Rest
14:44:26,F1,0.105713,-0.619629,-0.735596,Rest
14:44:26,F1,0.105713,-0.619629,-0.723633,Rest
14:44:26,F1,0.105713,-0.643555,-0.723633,Rest
14:44:26,F1,0.105713,-0.619629,-0.71167,Rest
14:44:26,F1,0.105713,-0.631592,-0.699707,Rest
14:44:26,F1,0.105713,-0.619629,-0.71167,Rest
14:44:26,F1,0.09375,-0.631592,-0.735596,Rest
14:44:26,F1,0.09375,-0.619629,-0.71167,Rest
14:44:26,F1,0.105713,-0.631592,-0.71167,Rest
14:44:26,F1,0.081543,-0.619629,-0.699707,Rest
14:44:26,F1,0.09375,-0.631592,-0.723633,Rest
14:44:26,F1,0.081543,-0.619629,-0.723633,Rest
14:44:26,F1,0.09375,-0.631592,-0.71167,Rest
14:44:26,F1,0.117676,-0.643555,-0.735596,Rest
14:44:26,F1,0.117676,-0.631592,-0.687744,Rest
14:44:26,F1,0.117676,-0.607666,-0.675781,Rest
14:44:26,F1,0.105713,-0.655762,-0.651611,Rest
14:44:26,F1,0.09375,-0.655762,-0.639648,Rest
14:44:26,F1,0.117676,-0.619629,-0.675781,Rest
14:44:27,F1,0.117676,-0.619629,-0.723633,Rest
14:44:27,F1,0.105713,-0.643555,-0.71167,Rest
14:44:27,F1,0.105713,-0.643555,-0.735596,Rest
14:44:27,F1,0.09375,-0.679688,-0.759766,Rest
14:44:27,F1,0.105713,-0.643555,-0.735596,Rest
14:44:27,F1,0.09375,-0.631592,-0.71167,Rest
14:44:27,F1,0.117676,-0.667725,-0.735596,Rest
14:44:27,F1,0.117676,-0.667725,-0.723633,Rest
14:44:27,F1,0.117676,-0.643555,-0.735596,Rest
14:44:27,F1,0.117676,-0.631592,-0.699707,Rest
14:44:27,F1,0.129639,-0.631592,-0.687744,Rest
14:44:27,F1,0.117676,-0.607666,-0.651611,Rest
14:44:27,F1,0.117676,-0.607666,-0.663574,Rest
14:44:27,F1,0.117676,-0.619629,-0.723633,Rest
14:44:27,F1,0.117676,-0.643555,-0.747559,Rest
14:44:27,F1,0.117676,-0.643555,-0.723633,Rest
14:44:27,F1,0.09375,-0.643555,-0.735596,Rest
14:44:27,F1,0.105713,-0.655762,-0.71167,Rest
14:44:27,F1,0.105713,-0.643555,-0.71167,Rest
14:44:27,F1,0.105713,-0.631592,-0.723633,Rest
14:44:27,F1,0.09375,-0.643555,-0.699707,Rest
14:44:27,F1,0.117676,-0.643555,-0.675781,Rest
14:44:27,F1,0.117676,-0.667725,-0.723633,Rest
14:44:27,F1,0.117676,-0.667725,-0.699707,Rest
14:44:27,F1,0.117676,-0.631592,-0.675781,Rest
14:44:27,F1,0.117676,-0.619629,-0.699707,Rest
14:44:27,F1,0.117676,-0.667725,-0.699707,Rest
14:44:27,F1,0.117676,-0.69165,-0.699707,Rest
14:44:27,F1,0.129639,-0.69165,-0.687744,Rest
14:44:27,F1,0.129639,-0.655762,-0.699707,Rest
14:44:27,F1,0.117676,-0.643555,-0.699707,Rest
14:44:27,F1,0.105713,-0.667725,-0.747559,Rest
14:44:27,F1,0.09375,-0.69165,-0.735596,Rest
14:44:27,F1,0.09375,-0.667725,-0.723633,Rest
14:44:27,F1,0.09375,-0.619629,-0.675781,Rest
14:44:27,F1,0.09375,-0.667725,-0.687744,Rest
14:44:27,F1,0.081543,-0.643555,-0.699707,Rest
14:44:27,F1,0.081543,-0.619629,-0.723633,Rest
14:44:27,F1,0.081543,-0.607666,-0.735596,Rest
14:44:27,F1,0.0695801,-0.655762,-0.699707,Rest
14:44:28,F1,0.0576172,-0.643555,-0.663574,Rest
14:44:28,F1,0.081543,-0.619629,-0.663574,Rest
14:44:28,F1,0.09375,-0.69165,-0.687744,Rest
14:44:28,F1,0.0695801,-0.655762,-0.687744,Rest
14:44:28,F1,0.081543,-0.643555,-0.663574,Rest
14:44:28,F1,0.105713,-0.643555,-0.663574,Rest
14:44:28,F1,0.0576172,-0.643555,-0.699707,Rest
14:44:28,F1,0.0695801,-0.667725,-0.699707,Rest
14:44:28,F1,0.09375,-0.631592,-0.723633,Rest
14:44:28,F1,0.081543,-0.643555,-0.687744,Rest
14:44:28,F1,0.0695801,-0.643555,-0.663574,Rest
14:44:28,F1,0.081543,-0.655762,-0.651611,Rest
14:44:28,F1,0.081543,-0.69165,-0.651611,Rest
14:44:28,F1,0.105713,-0.655762,-0.663574,Rest
14:44:28,F1,0.105713,-0.643555,-0.735596,Rest
14:44:28,F1,0.09375,-0.69165,-0.699707,Rest
14:44:28,F1,0.0695801,-0.679688,-0.675781,Rest
14:44:28,F1,0.09375,-0.679688,-0.651611,Rest
14:44:28,F1,0.105713,-0.655762,-0.651611,Rest
14:44:28,F1,0.09375,-0.667725,-0.663574,Rest
14:44:28,F1,0.081543,-0.643555,-0.675781,Rest
14:44:28,F1,0.081543,-0.655762,-0.663574,Rest
14:44:28,F1,0.09375,-0.679688,-0.675781,Rest
14:44:28,F1,0.081543,-0.655762,-0.663574,Rest
14:44:28,F1,0.09375,-0.667725,-0.687744,Rest
14:44:28,F1,0.105713,-0.667725,-0.663574,Rest
14:44:28,F1,0.105713,-0.679688,-0.663574,Rest
14:44:28,F1,0.09375,-0.667725,-0.675781,Rest
14:44:28,F1,0.09375,-0.655762,-0.639648,Rest
14:44:28,F1,0.09375,-0.667725,-0.627686,Rest
14:44:28,F1,0.105713,-0.679688,-0.627686,Rest
14:44:28,F1,0.105713,-0.643555,-0.639648,Rest
14:44:28,F1,0.09375,-0.703613,-0.651611,Rest
14:44:28,F1,0.09375,-0.69165,-0.651611,Rest
14:44:28,F1,0.09375,-0.679688,-0.663574,Rest
14:44:28,F1,0.105713,-0.643555,-0.687744,Rest
14:44:28,F1,0.09375,-0.69165,-0.723633,Rest
14:44:28,F1,0.117676,-0.679688,-0.687744,Rest
14:44:28,F1,0.0576172,-0.655762,-0.663574,Rest
14:44:28,F1,0.0576172,-0.655762,-0.663574,Rest
14:44:29,F1,0.081543,-0.631592,-0.735596,Rest
14:44:29,F1,-0.00195312,-0.631592,-0.699707,Rest
14:44:29,F1,-0.0739746,-0.643555,-0.663574,Rest
14:44:29,F1,-0.0859375,-0.643555,-0.639648,Rest
14:44:29,F1,-0.0979004,-0.667725,-0.651611,Rest
14:44:29,F1,-0.133789,-0.69165,-0.723633,Rest
14:44:29,F1,-0.013916,-0.69165,-0.663574,Rest
14:44:29,F1,-0.00195312,-0.727539,-0.699707,Rest
14:44:29,F1,-0.0617676,-0.655762,-0.627686,Rest
14:44:29,F1,0.0217285,-0.715576,-0.627686,Rest
14:44:29,F1,0.0336914,-0.787598,-0.675781,Rest
14:44:29,F1,0.00976562,-0.775635,-0.639648,Rest
14:44:29,F1,0.0456543,-0.715576,-0.639648,Rest
14:44:29,F1,0.105713,-0.727539,-0.639648,Rest
14:44:29,F1,0.117676,-0.703613,-0.627686,Rest
14:44:29,F1,0.153564,-0.667725,-0.639648,Rest
14:44:29,F1,0.105713,-0.703613,-0.60376,Rest
14:44:29,F1,0.105713,-0.69165,-0.627686,Rest
14:44:29,F1,0.105713,-0.679688,-0.627686,Rest
14:44:29,F1,0.0695801,-0.667725,-0.627686,Rest
14:44:29,F1,0.0456543,-0.703613,-0.627686,Rest
14:44:29,F1,0.081543,-0.715576,-0.627686,Rest
14:44:29,F1,0.0695801,-0.727539,-0.615723,Rest
14:44:29,F1,0.00976562,-0.703613,-0.615723,Rest
14:44:29,F1,-0.0258789,-0.715576,-0.591553,Rest
14:44:29,F1,-0.0258789,-0.727539,-0.627686,Rest
14:44:29,F1,-0.0258789,-0.751709,-0.615723,Rest
14:44:29,F1,-0.013916,-0.727539,-0.615723,Rest
14:44:29,F1,-0.00195312,-0.703613,-0.663574,Rest
14:44:29,F1,0.0576172,-0.739746,-0.627686,Rest
14:44:29,F1,0.0695801,-0.715576,-0.591553,Rest
14:44:29,F1,-0.0258789,-0.703613,-0.60376,Rest
